date,holiday_name,holiday,year,month,wday,weekend,long_holiday,school_break,dayno
2018-10-20,FALSE,FALSE,2018,10,6,TRUE,FALSE,no_break,20
2018-10-21,FALSE,FALSE,2018,10,7,TRUE,FALSE,no_break,21
2018-10-22,FALSE,FALSE,2018,10,1,FALSE,FALSE,no_break,22
2018-10-23,FALSE,FALSE,2018,10,2,FALSE,FALSE,no_break,23
2018-10-24,FALSE,FALSE,2018,10,3,FALSE,FALSE,no_break,24
2018-10-25,FALSE,FALSE,2018,10,4,FALSE,FALSE,no_break,25
2018-10-26,FALSE,FALSE,2018,10,5,FALSE,FALSE,no_break,26
2018-10-27,FALSE,FALSE,2018,10,6,TRUE,FALSE,no_break,27
2018-10-28,FALSE,FALSE,2018,10,7,TRUE,FALSE,no_break,28
2018-10-29,FALSE,FALSE,2018,10,1,FALSE,FALSE,no_break,29
2018-10-30,FALSE,FALSE,2018,10,2,FALSE,FALSE,no_break,30
2018-10-31,Halloween,FALSE,2018,10,3,FALSE,FALSE,no_break,31
2018-11-01,FALSE,FALSE,2018,11,4,FALSE,FALSE,no_break,1
2018-11-02,FALSE,FALSE,2018,11,5,FALSE,FALSE,no_break,2
2018-11-03,FALSE,FALSE,2018,11,6,TRUE,FALSE,no_break,3
2018-11-04,FALSE,FALSE,2018,11,7,TRUE,FALSE,no_break,4
2018-11-05,FALSE,FALSE,2018,11,1,FALSE,FALSE,no_break,5
2018-11-06,FALSE,FALSE,2018,11,2,FALSE,FALSE,no_break,6
2018-11-07,FALSE,FALSE,2018,11,3,FALSE,FALSE,no_break,7
2018-11-08,FALSE,FALSE,2018,11,4,FALSE,FALSE,no_break,8
2018-11-09,FALSE,FALSE,2018,11,5,FALSE,FALSE,no_break,9
2018-11-10,FALSE,FALSE,2018,11,6,TRUE,TRUE,no_break,10
2018-11-11,FALSE,FALSE,2018,11,7,TRUE,TRUE,no_break,11
2018-11-12,Veterans Day,TRUE,2018,11,1,FALSE,TRUE,no_break,12
2018-11-13,FALSE,FALSE,2018,11,2,FALSE,FALSE,no_break,13
2018-11-14,FALSE,FALSE,2018,11,3,FALSE,FALSE,no_break,14
2018-11-15,FALSE,FALSE,2018,11,4,FALSE,FALSE,no_break,15
2018-11-16,FALSE,FALSE,2018,11,5,FALSE,FALSE,no_break,16
2018-11-17,FALSE,FALSE,2018,11,6,TRUE,FALSE,no_break,17
2018-11-18,FALSE,FALSE,2018,11,7,TRUE,FALSE,no_break,18
2018-11-19,FALSE,FALSE,2018,11,1,FALSE,FALSE,no_break,19
2018-11-20,FALSE,FALSE,2018,11,2,FALSE,FALSE,no_break,20
2018-11-21,FALSE,FALSE,2018,11,3,FALSE,FALSE,no_break,21
2018-11-22,Thanksgiving Day,TRUE,2018,11,4,FALSE,FALSE,no_break,22
2018-11-23,FALSE,FALSE,2018,11,5,FALSE,FALSE,no_break,23
2018-11-24,FALSE,FALSE,2018,11,6,TRUE,TRUE,no_break,24
2018-11-25,FALSE,FALSE,2018,11,7,TRUE,FALSE,no_break,25
2018-11-26,FALSE,FALSE,2018,11,1,FALSE,FALSE,no_break,26
2018-11-27,FALSE,FALSE,2018,11,2,FALSE,FALSE,no_break,27
2018-11-28,FALSE,FALSE,2018,11,3,FALSE,FALSE,no_break,28
2018-11-29,FALSE,FALSE,2018,11,4,FALSE,FALSE,no_break,29
2018-11-30,FALSE,FALSE,2018,11,5,FALSE,FALSE,no_break,30
2018-12-01,FALSE,FALSE,2018,12,6,TRUE,FALSE,no_break,1
2018-12-02,FALSE,FALSE,2018,12,7,TRUE,FALSE,no_break,2
2018-12-03,FALSE,FALSE,2018,12,1,FALSE,FALSE,no_break,3
2018-12-04,FALSE,FALSE,2018,12,2,FALSE,FALSE,no_break,4
2018-12-05,FALSE,FALSE,2018,12,3,FALSE,FALSE,no_break,5
2018-12-06,FALSE,FALSE,2018,12,4,FALSE,FALSE,no_break,6
2018-12-07,FALSE,FALSE,2018,12,5,FALSE,FALSE,no_break,7
2018-12-08,FALSE,FALSE,2018,12,6,TRUE,FALSE,no_break,8
2018-12-09,FALSE,FALSE,2018,12,7,TRUE,FALSE,no_break,9
2018-12-10,FALSE,FALSE,2018,12,1,FALSE,FALSE,no_break,10
2018-12-11,FALSE,FALSE,2018,12,2,FALSE,FALSE,no_break,11
2018-12-12,FALSE,FALSE,2018,12,3,FALSE,FALSE,no_break,12
2018-12-13,FALSE,FALSE,2018,12,4,FALSE,FALSE,no_break,13
2018-12-14,FALSE,FALSE,2018,12,5,FALSE,FALSE,no_break,14
2018-12-15,FALSE,FALSE,2018,12,6,TRUE,FALSE,no_break,15
2018-12-16,FALSE,FALSE,2018,12,7,TRUE,FALSE,no_break,16
2018-12-17,FALSE,FALSE,2018,12,1,FALSE,FALSE,no_break,17
2018-12-18,FALSE,FALSE,2018,12,2,FALSE,FALSE,no_break,18
2018-12-19,FALSE,FALSE,2018,12,3,FALSE,FALSE,no_break,19
2018-12-20,FALSE,FALSE,2018,12,4,FALSE,FALSE,no_break,20
2018-12-21,FALSE,FALSE,2018,12,5,FALSE,FALSE,no_break,21
2018-12-22,FALSE,FALSE,2018,12,6,TRUE,FALSE,no_break,22
2018-12-23,FALSE,FALSE,2018,12,7,TRUE,TRUE,no_break,23
2018-12-24,Christmas Eve,FALSE,2018,12,1,FALSE,FALSE,christmas_break,24
2018-12-25,Christmas Day,TRUE,2018,12,2,FALSE,FALSE,christmas_break,25
2018-12-26,FALSE,FALSE,2018,12,3,FALSE,FALSE,christmas_break,26
2018-12-27,FALSE,FALSE,2018,12,4,FALSE,FALSE,christmas_break,27
2018-12-28,FALSE,FALSE,2018,12,5,FALSE,FALSE,christmas_break,28
2018-12-29,FALSE,FALSE,2018,12,6,TRUE,FALSE,christmas_break,29
2018-12-30,FALSE,FALSE,2018,12,7,TRUE,TRUE,christmas_break,30
2018-12-31,New Year,FALSE,2018,12,1,FALSE,FALSE,christmas_break,31
2019-01-01,New Year Day,TRUE,2019,1,2,FALSE,FALSE,christmas_break,1
2019-01-02,FALSE,FALSE,2019,1,3,FALSE,FALSE,no_break,2
2019-01-03,FALSE,FALSE,2019,1,4,FALSE,FALSE,no_break,3
2019-01-04,FALSE,FALSE,2019,1,5,FALSE,FALSE,no_break,4
2019-01-05,FALSE,FALSE,2019,1,6,TRUE,FALSE,no_break,5
2019-01-06,FALSE,FALSE,2019,1,7,TRUE,FALSE,no_break,6
2019-01-07,FALSE,FALSE,2019,1,1,FALSE,FALSE,no_break,7
2019-01-08,FALSE,FALSE,2019,1,2,FALSE,FALSE,no_break,8
2019-01-09,FALSE,FALSE,2019,1,3,FALSE,FALSE,no_break,9
2019-01-10,FALSE,FALSE,2019,1,4,FALSE,FALSE,no_break,10
2019-01-11,FALSE,FALSE,2019,1,5,FALSE,FALSE,no_break,11
2019-01-12,FALSE,FALSE,2019,1,6,TRUE,FALSE,no_break,12
2019-01-13,FALSE,FALSE,2019,1,7,TRUE,FALSE,no_break,13
2019-01-14,FALSE,FALSE,2019,1,1,FALSE,FALSE,no_break,14
2019-01-15,FALSE,FALSE,2019,1,2,FALSE,FALSE,no_break,15
2019-01-16,FALSE,FALSE,2019,1,3,FALSE,FALSE,no_break,16
2019-01-17,FALSE,FALSE,2019,1,4,FALSE,FALSE,no_break,17
2019-01-18,FALSE,FALSE,2019,1,5,FALSE,FALSE,no_break,18
2019-01-19,FALSE,FALSE,2019,1,6,TRUE,TRUE,no_break,19
2019-01-20,FALSE,FALSE,2019,1,7,TRUE,TRUE,no_break,20
2019-01-21,Martin Luther King Jr. Day,TRUE,2019,1,1,FALSE,TRUE,no_break,21
2019-01-22,FALSE,FALSE,2019,1,2,FALSE,FALSE,no_break,22
2019-01-23,FALSE,FALSE,2019,1,3,FALSE,FALSE,no_break,23
2019-01-24,FALSE,FALSE,2019,1,4,FALSE,FALSE,no_break,24
2019-01-25,FALSE,FALSE,2019,1,5,FALSE,FALSE,no_break,25
2019-01-26,FALSE,FALSE,2019,1,6,TRUE,FALSE,no_break,26
2019-01-27,FALSE,FALSE,2019,1,7,TRUE,FALSE,no_break,27
2019-01-28,FALSE,FALSE,2019,1,1,FALSE,FALSE,no_break,28
2019-01-29,FALSE,FALSE,2019,1,2,FALSE,FALSE,no_break,29
2019-01-30,FALSE,FALSE,2019,1,3,FALSE,FALSE,no_break,30
2019-01-31,FALSE,FALSE,2019,1,4,FALSE,FALSE,no_break,31
2019-02-01,FALSE,FALSE,2019,2,5,FALSE,FALSE,no_break,1
2019-02-02,FALSE,FALSE,2019,2,6,TRUE,FALSE,no_break,2
2019-02-03,FALSE,FALSE,2019,2,7,TRUE,FALSE,no_break,3
2019-02-04,FALSE,FALSE,2019,2,1,FALSE,FALSE,no_break,4
2019-02-05,FALSE,FALSE,2019,2,2,FALSE,FALSE,no_break,5
2019-02-06,FALSE,FALSE,2019,2,3,FALSE,FALSE,no_break,6
2019-02-07,FALSE,FALSE,2019,2,4,FALSE,FALSE,no_break,7
2019-02-08,FALSE,FALSE,2019,2,5,FALSE,FALSE,no_break,8
2019-02-09,FALSE,FALSE,2019,2,6,TRUE,FALSE,no_break,9
2019-02-10,FALSE,FALSE,2019,2,7,TRUE,FALSE,no_break,10
2019-02-11,FALSE,FALSE,2019,2,1,FALSE,FALSE,no_break,11
2019-02-12,FALSE,FALSE,2019,2,2,FALSE,FALSE,no_break,12
2019-02-13,FALSE,FALSE,2019,2,3,FALSE,FALSE,no_break,13
2019-02-14,FALSE,FALSE,2019,2,4,FALSE,FALSE,no_break,14
2019-02-15,FALSE,FALSE,2019,2,5,FALSE,FALSE,no_break,15
2019-02-16,FALSE,FALSE,2019,2,6,TRUE,TRUE,no_break,16
2019-02-17,FALSE,FALSE,2019,2,7,TRUE,TRUE,no_break,17
2019-02-18,Presidents Day (Washingtons Birthday),TRUE,2019,2,1,FALSE,TRUE,mid_winter_break,18
2019-02-19,FALSE,FALSE,2019,2,2,FALSE,FALSE,mid_winter_break,19
2019-02-20,FALSE,FALSE,2019,2,3,FALSE,FALSE,mid_winter_break,20
2019-02-21,FALSE,FALSE,2019,2,4,FALSE,FALSE,mid_winter_break,21
2019-02-22,FALSE,FALSE,2019,2,5,FALSE,FALSE,mid_winter_break,22
2019-02-23,FALSE,FALSE,2019,2,6,TRUE,FALSE,no_break,23
2019-02-24,FALSE,FALSE,2019,2,7,TRUE,FALSE,no_break,24
2019-02-25,FALSE,FALSE,2019,2,1,FALSE,FALSE,no_break,25
2019-02-26,FALSE,FALSE,2019,2,2,FALSE,FALSE,no_break,26
2019-02-27,FALSE,FALSE,2019,2,3,FALSE,FALSE,no_break,27
2019-02-28,FALSE,FALSE,2019,2,4,FALSE,FALSE,no_break,28
2019-03-01,FALSE,FALSE,2019,3,5,FALSE,FALSE,no_break,1
2019-03-02,FALSE,FALSE,2019,3,6,TRUE,FALSE,no_break,2
2019-03-03,FALSE,FALSE,2019,3,7,TRUE,FALSE,no_break,3
2019-03-04,FALSE,FALSE,2019,3,1,FALSE,FALSE,no_break,4
2019-03-05,FALSE,FALSE,2019,3,2,FALSE,FALSE,no_break,5
2019-03-06,FALSE,FALSE,2019,3,3,FALSE,FALSE,no_break,6
2019-03-07,FALSE,FALSE,2019,3,4,FALSE,FALSE,no_break,7
2019-03-08,FALSE,FALSE,2019,3,5,FALSE,FALSE,no_break,8
2019-03-09,FALSE,FALSE,2019,3,6,TRUE,FALSE,no_break,9
2019-03-10,FALSE,FALSE,2019,3,7,TRUE,FALSE,no_break,10
2019-03-11,FALSE,FALSE,2019,3,1,FALSE,FALSE,no_break,11
2019-03-12,FALSE,FALSE,2019,3,2,FALSE,FALSE,no_break,12
2019-03-13,FALSE,FALSE,2019,3,3,FALSE,FALSE,no_break,13
2019-03-14,FALSE,FALSE,2019,3,4,FALSE,FALSE,no_break,14
2019-03-15,FALSE,FALSE,2019,3,5,FALSE,FALSE,no_break,15
2019-03-16,FALSE,FALSE,2019,3,6,TRUE,FALSE,no_break,16
2019-03-17,FALSE,FALSE,2019,3,7,TRUE,FALSE,no_break,17
2019-03-18,FALSE,FALSE,2019,3,1,FALSE,FALSE,no_break,18
2019-03-19,FALSE,FALSE,2019,3,2,FALSE,FALSE,no_break,19
2019-03-20,FALSE,FALSE,2019,3,3,FALSE,FALSE,no_break,20
2019-03-21,FALSE,FALSE,2019,3,4,FALSE,FALSE,no_break,21
2019-03-22,FALSE,FALSE,2019,3,5,FALSE,FALSE,no_break,22
2019-03-23,FALSE,FALSE,2019,3,6,TRUE,FALSE,no_break,23
2019-03-24,FALSE,FALSE,2019,3,7,TRUE,FALSE,no_break,24
2019-03-25,FALSE,FALSE,2019,3,1,FALSE,FALSE,no_break,25
2019-03-26,FALSE,FALSE,2019,3,2,FALSE,FALSE,no_break,26
2019-03-27,FALSE,FALSE,2019,3,3,FALSE,FALSE,no_break,27
2019-03-28,FALSE,FALSE,2019,3,4,FALSE,FALSE,no_break,28
2019-03-29,FALSE,FALSE,2019,3,5,FALSE,FALSE,no_break,29
2019-03-30,FALSE,FALSE,2019,3,6,TRUE,FALSE,no_break,30
2019-03-31,FALSE,FALSE,2019,3,7,TRUE,FALSE,no_break,31
2019-04-01,FALSE,FALSE,2019,4,1,FALSE,FALSE,no_break,1
2019-04-02,FALSE,FALSE,2019,4,2,FALSE,FALSE,no_break,2
2019-04-03,FALSE,FALSE,2019,4,3,FALSE,FALSE,no_break,3
2019-04-04,FALSE,FALSE,2019,4,4,FALSE,FALSE,no_break,4
2019-04-05,FALSE,FALSE,2019,4,5,FALSE,FALSE,no_break,5
2019-04-06,FALSE,FALSE,2019,4,6,TRUE,FALSE,no_break,6
2019-04-07,FALSE,FALSE,2019,4,7,TRUE,FALSE,no_break,7
2019-04-08,FALSE,FALSE,2019,4,1,FALSE,FALSE,no_break,8
2019-04-09,FALSE,FALSE,2019,4,2,FALSE,FALSE,no_break,9
2019-04-10,FALSE,FALSE,2019,4,3,FALSE,FALSE,no_break,10
2019-04-11,FALSE,FALSE,2019,4,4,FALSE,FALSE,no_break,11
2019-04-12,FALSE,FALSE,2019,4,5,FALSE,FALSE,no_break,12
2019-04-13,FALSE,FALSE,2019,4,6,TRUE,FALSE,no_break,13
2019-04-14,FALSE,FALSE,2019,4,7,TRUE,FALSE,no_break,14
2019-04-15,FALSE,FALSE,2019,4,1,FALSE,FALSE,no_break,15
2019-04-16,FALSE,FALSE,2019,4,2,FALSE,FALSE,no_break,16
2019-04-17,FALSE,FALSE,2019,4,3,FALSE,FALSE,no_break,17
2019-04-18,FALSE,FALSE,2019,4,4,FALSE,FALSE,no_break,18
2019-04-19,Good Friday,TRUE,2019,4,5,FALSE,FALSE,spring_break,19
2019-04-20,FALSE,FALSE,2019,4,6,TRUE,TRUE,spring_break,20
2019-04-21,FALSE,FALSE,2019,4,7,TRUE,TRUE,spring_break,21
2019-04-22,FALSE,FALSE,2019,4,1,FALSE,FALSE,spring_break,22
2019-04-23,FALSE,FALSE,2019,4,2,FALSE,FALSE,spring_break,23
2019-04-24,FALSE,FALSE,2019,4,3,FALSE,FALSE,spring_break,24
2019-04-25,FALSE,FALSE,2019,4,4,FALSE,FALSE,spring_break,25
2019-04-26,FALSE,FALSE,2019,4,5,FALSE,FALSE,spring_break,26
2019-04-27,FALSE,FALSE,2019,4,6,TRUE,FALSE,no_break,27
2019-04-28,FALSE,FALSE,2019,4,7,TRUE,FALSE,no_break,28
2019-04-29,FALSE,FALSE,2019,4,1,FALSE,FALSE,no_break,29
2019-04-30,FALSE,FALSE,2019,4,2,FALSE,FALSE,no_break,30
2019-05-01,FALSE,FALSE,2019,5,3,FALSE,FALSE,no_break,1
2019-05-02,FALSE,FALSE,2019,5,4,FALSE,FALSE,no_break,2
2019-05-03,FALSE,FALSE,2019,5,5,FALSE,FALSE,no_break,3
2019-05-04,FALSE,FALSE,2019,5,6,TRUE,FALSE,no_break,4
2019-05-05,FALSE,FALSE,2019,5,7,TRUE,FALSE,no_break,5
2019-05-06,FALSE,FALSE,2019,5,1,FALSE,FALSE,no_break,6
2019-05-07,FALSE,FALSE,2019,5,2,FALSE,FALSE,no_break,7
2019-05-08,FALSE,FALSE,2019,5,3,FALSE,FALSE,no_break,8
2019-05-09,FALSE,FALSE,2019,5,4,FALSE,FALSE,no_break,9
2019-05-10,FALSE,FALSE,2019,5,5,FALSE,FALSE,no_break,10
2019-05-11,FALSE,FALSE,2019,5,6,TRUE,FALSE,no_break,11
2019-05-12,FALSE,FALSE,2019,5,7,TRUE,FALSE,no_break,12
2019-05-13,FALSE,FALSE,2019,5,1,FALSE,FALSE,no_break,13
2019-05-14,FALSE,FALSE,2019,5,2,FALSE,FALSE,no_break,14
2019-05-15,FALSE,FALSE,2019,5,3,FALSE,FALSE,no_break,15
2019-05-16,FALSE,FALSE,2019,5,4,FALSE,FALSE,no_break,16
2019-05-17,FALSE,FALSE,2019,5,5,FALSE,FALSE,no_break,17
2019-05-18,FALSE,FALSE,2019,5,6,TRUE,FALSE,no_break,18
2019-05-19,FALSE,FALSE,2019,5,7,TRUE,FALSE,no_break,19
2019-05-20,FALSE,FALSE,2019,5,1,FALSE,FALSE,no_break,20
2019-05-21,FALSE,FALSE,2019,5,2,FALSE,FALSE,no_break,21
2019-05-22,FALSE,FALSE,2019,5,3,FALSE,FALSE,no_break,22
2019-05-23,FALSE,FALSE,2019,5,4,FALSE,FALSE,no_break,23
2019-05-24,FALSE,FALSE,2019,5,5,FALSE,FALSE,no_break,24
2019-05-25,FALSE,FALSE,2019,5,6,TRUE,TRUE,no_break,25
2019-05-26,FALSE,FALSE,2019,5,7,TRUE,TRUE,no_break,26
2019-05-27,Memorial Day,TRUE,2019,5,1,FALSE,TRUE,no_break,27
2019-05-28,FALSE,FALSE,2019,5,2,FALSE,FALSE,no_break,28
2019-05-29,FALSE,FALSE,2019,5,3,FALSE,FALSE,no_break,29
2019-05-30,FALSE,FALSE,2019,5,4,FALSE,FALSE,no_break,30
2019-05-31,FALSE,FALSE,2019,5,5,FALSE,FALSE,no_break,31
2019-06-01,FALSE,FALSE,2019,6,6,TRUE,FALSE,no_break,1
2019-06-02,FALSE,FALSE,2019,6,7,TRUE,FALSE,no_break,2
2019-06-03,FALSE,FALSE,2019,6,1,FALSE,FALSE,no_break,3
2019-06-04,FALSE,FALSE,2019,6,2,FALSE,FALSE,no_break,4
2019-06-05,FALSE,FALSE,2019,6,3,FALSE,FALSE,no_break,5
2019-06-06,FALSE,FALSE,2019,6,4,FALSE,FALSE,no_break,6
2019-06-07,FALSE,FALSE,2019,6,5,FALSE,FALSE,no_break,7
2019-06-08,FALSE,FALSE,2019,6,6,TRUE,FALSE,no_break,8
2019-06-09,FALSE,FALSE,2019,6,7,TRUE,FALSE,no_break,9
2019-06-10,FALSE,FALSE,2019,6,1,FALSE,FALSE,no_break,10
2019-06-11,FALSE,FALSE,2019,6,2,FALSE,FALSE,no_break,11
2019-06-12,FALSE,FALSE,2019,6,3,FALSE,FALSE,no_break,12
2019-06-13,FALSE,FALSE,2019,6,4,FALSE,FALSE,no_break,13
2019-06-14,FALSE,FALSE,2019,6,5,FALSE,FALSE,no_break,14
2019-06-15,FALSE,FALSE,2019,6,6,TRUE,FALSE,no_break,15
2019-06-16,FALSE,FALSE,2019,6,7,TRUE,FALSE,no_break,16
2019-06-17,FALSE,FALSE,2019,6,1,FALSE,FALSE,no_break,17
2019-06-18,FALSE,FALSE,2019,6,2,FALSE,FALSE,no_break,18
2019-06-19,FALSE,FALSE,2019,6,3,FALSE,FALSE,no_break,19
2019-06-20,FALSE,FALSE,2019,6,4,FALSE,FALSE,no_break,20
2019-06-21,FALSE,FALSE,2019,6,5,FALSE,FALSE,no_break,21
2019-06-22,FALSE,FALSE,2019,6,6,TRUE,FALSE,no_break,22
2019-06-23,FALSE,FALSE,2019,6,7,TRUE,FALSE,no_break,23
2019-06-24,FALSE,FALSE,2019,6,1,FALSE,FALSE,no_break,24
2019-06-25,FALSE,FALSE,2019,6,2,FALSE,FALSE,no_break,25
2019-06-26,FALSE,FALSE,2019,6,3,FALSE,FALSE,summer_break,26
2019-06-27,FALSE,FALSE,2019,6,4,FALSE,FALSE,summer_break,27
2019-06-28,FALSE,FALSE,2019,6,5,FALSE,FALSE,summer_break,28
2019-06-29,FALSE,FALSE,2019,6,6,TRUE,FALSE,summer_break,29
2019-06-30,FALSE,FALSE,2019,6,7,TRUE,FALSE,summer_break,30
2019-07-01,FALSE,FALSE,2019,7,1,FALSE,FALSE,summer_break,1
2019-07-02,FALSE,FALSE,2019,7,2,FALSE,FALSE,summer_break,2
2019-07-03,FALSE,FALSE,2019,7,3,FALSE,FALSE,summer_break,3
2019-07-04,Independence Day,TRUE,2019,7,4,FALSE,FALSE,summer_break,4
2019-07-05,FALSE,FALSE,2019,7,5,FALSE,FALSE,summer_break,5
2019-07-06,FALSE,FALSE,2019,7,6,TRUE,TRUE,summer_break,6
2019-07-07,FALSE,FALSE,2019,7,7,TRUE,FALSE,summer_break,7
2019-07-08,FALSE,FALSE,2019,7,1,FALSE,FALSE,summer_break,8
2019-07-09,FALSE,FALSE,2019,7,2,FALSE,FALSE,summer_break,9
2019-07-10,FALSE,FALSE,2019,7,3,FALSE,FALSE,summer_break,10
2019-07-11,FALSE,FALSE,2019,7,4,FALSE,FALSE,summer_break,11
2019-07-12,FALSE,FALSE,2019,7,5,FALSE,FALSE,summer_break,12
2019-07-13,FALSE,FALSE,2019,7,6,TRUE,FALSE,summer_break,13
2019-07-14,FALSE,FALSE,2019,7,7,TRUE,FALSE,summer_break,14
2019-07-15,FALSE,FALSE,2019,7,1,FALSE,FALSE,summer_break,15
2019-07-16,FALSE,FALSE,2019,7,2,FALSE,FALSE,summer_break,16
2019-07-17,FALSE,FALSE,2019,7,3,FALSE,FALSE,summer_break,17
2019-07-18,FALSE,FALSE,2019,7,4,FALSE,FALSE,summer_break,18
2019-07-19,FALSE,FALSE,2019,7,5,FALSE,FALSE,summer_break,19
2019-07-20,FALSE,FALSE,2019,7,6,TRUE,FALSE,summer_break,20
2019-07-21,FALSE,FALSE,2019,7,7,TRUE,FALSE,summer_break,21
2019-07-22,FALSE,FALSE,2019,7,1,FALSE,FALSE,summer_break,22
2019-07-23,FALSE,FALSE,2019,7,2,FALSE,FALSE,summer_break,23
2019-07-24,FALSE,FALSE,2019,7,3,FALSE,FALSE,summer_break,24
2019-07-25,FALSE,FALSE,2019,7,4,FALSE,FALSE,summer_break,25
2019-07-26,FALSE,FALSE,2019,7,5,FALSE,FALSE,summer_break,26
2019-07-27,FALSE,FALSE,2019,7,6,TRUE,FALSE,summer_break,27
2019-07-28,FALSE,FALSE,2019,7,7,TRUE,FALSE,summer_break,28
2019-07-29,FALSE,FALSE,2019,7,1,FALSE,FALSE,summer_break,29
2019-07-30,FALSE,FALSE,2019,7,2,FALSE,FALSE,summer_break,30
2019-07-31,FALSE,FALSE,2019,7,3,FALSE,FALSE,summer_break,31
2019-08-01,FALSE,FALSE,2019,8,4,FALSE,FALSE,summer_break,1
2019-08-02,FALSE,FALSE,2019,8,5,FALSE,FALSE,summer_break,2
2019-08-03,FALSE,FALSE,2019,8,6,TRUE,FALSE,summer_break,3
2019-08-04,FALSE,FALSE,2019,8,7,TRUE,FALSE,summer_break,4
2019-08-05,FALSE,FALSE,2019,8,1,FALSE,FALSE,summer_break,5
2019-08-06,FALSE,FALSE,2019,8,2,FALSE,FALSE,summer_break,6
2019-08-07,FALSE,FALSE,2019,8,3,FALSE,FALSE,summer_break,7
2019-08-08,FALSE,FALSE,2019,8,4,FALSE,FALSE,summer_break,8
2019-08-09,FALSE,FALSE,2019,8,5,FALSE,FALSE,summer_break,9
2019-08-10,FALSE,FALSE,2019,8,6,TRUE,FALSE,summer_break,10
2019-08-11,FALSE,FALSE,2019,8,7,TRUE,FALSE,summer_break,11
2019-08-12,FALSE,FALSE,2019,8,1,FALSE,FALSE,summer_break,12
2019-08-13,FALSE,FALSE,2019,8,2,FALSE,FALSE,summer_break,13
2019-08-14,FALSE,FALSE,2019,8,3,FALSE,FALSE,summer_break,14
2019-08-15,FALSE,FALSE,2019,8,4,FALSE,FALSE,summer_break,15
2019-08-16,FALSE,FALSE,2019,8,5,FALSE,FALSE,summer_break,16
2019-08-17,FALSE,FALSE,2019,8,6,TRUE,FALSE,summer_break,17
2019-08-18,FALSE,FALSE,2019,8,7,TRUE,FALSE,summer_break,18
2019-08-19,FALSE,FALSE,2019,8,1,FALSE,FALSE,summer_break,19
2019-08-20,FALSE,FALSE,2019,8,2,FALSE,FALSE,summer_break,20
2019-08-21,FALSE,FALSE,2019,8,3,FALSE,FALSE,summer_break,21
2019-08-22,FALSE,FALSE,2019,8,4,FALSE,FALSE,summer_break,22
2019-08-23,FALSE,FALSE,2019,8,5,FALSE,FALSE,summer_break,23
2019-08-24,FALSE,FALSE,2019,8,6,TRUE,FALSE,summer_break,24
2019-08-25,FALSE,FALSE,2019,8,7,TRUE,FALSE,summer_break,25
2019-08-26,FALSE,FALSE,2019,8,1,FALSE,FALSE,summer_break,26
2019-08-27,FALSE,FALSE,2019,8,2,FALSE,FALSE,summer_break,27
2019-08-28,FALSE,FALSE,2019,8,3,FALSE,FALSE,summer_break,28
2019-08-29,FALSE,FALSE,2019,8,4,FALSE,FALSE,summer_break,29
2019-08-30,FALSE,FALSE,2019,8,5,FALSE,FALSE,summer_break,30
2019-08-31,FALSE,FALSE,2019,8,6,TRUE,TRUE,summer_break,31
2019-09-01,FALSE,FALSE,2019,9,7,TRUE,TRUE,summer_break,1
2019-09-02,Labor Day,TRUE,2019,9,1,FALSE,TRUE,summer_break,2
2019-09-03,FALSE,FALSE,2019,9,2,FALSE,FALSE,summer_break,3
2019-09-04,FALSE,FALSE,2019,9,3,FALSE,FALSE,summer_break,4
2019-09-05,FALSE,FALSE,2019,9,4,FALSE,FALSE,summer_break,5
2019-09-06,FALSE,FALSE,2019,9,5,FALSE,FALSE,summer_break,6
2019-09-07,FALSE,FALSE,2019,9,6,TRUE,FALSE,no_break,7
2019-09-08,FALSE,FALSE,2019,9,7,TRUE,FALSE,no_break,8
2019-09-09,FALSE,FALSE,2019,9,1,FALSE,FALSE,no_break,9
2019-09-10,FALSE,FALSE,2019,9,2,FALSE,FALSE,no_break,10
2019-09-11,FALSE,FALSE,2019,9,3,FALSE,FALSE,no_break,11
2019-09-12,FALSE,FALSE,2019,9,4,FALSE,FALSE,no_break,12
2019-09-13,FALSE,FALSE,2019,9,5,FALSE,FALSE,no_break,13
2019-09-14,FALSE,FALSE,2019,9,6,TRUE,FALSE,no_break,14
2019-09-15,FALSE,FALSE,2019,9,7,TRUE,FALSE,no_break,15
2019-09-16,FALSE,FALSE,2019,9,1,FALSE,FALSE,no_break,16
2019-09-17,FALSE,FALSE,2019,9,2,FALSE,FALSE,no_break,17
2019-09-18,FALSE,FALSE,2019,9,3,FALSE,FALSE,no_break,18
2019-09-19,FALSE,FALSE,2019,9,4,FALSE,FALSE,no_break,19
2019-09-20,FALSE,FALSE,2019,9,5,FALSE,FALSE,no_break,20
2019-09-21,FALSE,FALSE,2019,9,6,TRUE,FALSE,no_break,21
2019-09-22,FALSE,FALSE,2019,9,7,TRUE,FALSE,no_break,22
2019-09-23,FALSE,FALSE,2019,9,1,FALSE,FALSE,no_break,23
2019-09-24,FALSE,FALSE,2019,9,2,FALSE,FALSE,no_break,24
2019-09-25,FALSE,FALSE,2019,9,3,FALSE,FALSE,no_break,25
2019-09-26,FALSE,FALSE,2019,9,4,FALSE,FALSE,no_break,26
2019-09-27,FALSE,FALSE,2019,9,5,FALSE,FALSE,no_break,27
2019-09-28,FALSE,FALSE,2019,9,6,TRUE,FALSE,no_break,28
2019-09-29,FALSE,FALSE,2019,9,7,TRUE,FALSE,no_break,29
