Customer ID,Gender,Age,Income (USD/Month)
19077,Male,19,11558
18703,Male,63,28944
19942,Male,24,15244
18678,Female,33,19320
18462,Female,25,21294
19970,Male,28,16756
20066,Female,24,24793
18066,Female,50,33327
20818,Male,26,24193
20328,Male,22,13631
18641,Female,31,14050
19247,Female,20,13559
18946,Female,45,13799
18436,Female,45,21122
18549,Female,41,19858
19940,Male,63,22214
20609,Female,22,7339
19857,Male,52,14524
19379,Male,63,14363
20089,Male,27,6894
20313,Male,37,26306
19052,Female,24,20666
20184,Male,39,25277
18253,Female,45,18511
19740,Female,41,20358
20169,Male,18,22864
18149,Female,60,15007
19475,Female,39,22265
43132,Female,32,22494
44964,Female,38,7813
42720,Male,39,18644
43406,Female,46,20400
43575,Female,18,5418
43956,Male,32,11574
42675,Male,24,15358
44491,Male,23,4664
44486,Female,40,15769
42345,Male,18,18303
43971,Male,28,12488
42827,Male,57,9570
44398,Female,23,34538
44432,Male,39,17653
42978,Female,35,16208
42190,Male,37,12913
42287,Female,48,8852
43897,Male,28,14780
43175,Male,63,12749
43732,Female,28,2162
44669,Female,60,34612
43421,Female,38,29028
42987,Male,28,12127
44548,Female,22,2896
43272,Male,43,21245
43189,Female,26,25769
43617,Male,35,30363
44439,Female,26,27142
44676,Male,53,15813
42855,Female,19,23272
43773,Female,38,7022
43505,Male,45,9980
44130,Female,36,18472
43511,Male,35,3222
42644,Male,38,28243
44195,Female,58,15371
44510,Male,20,30222
43975,Male,32,23813
44230,Female,39,21761
44211,Male,30,17366
44312,Female,40,19845
44146,Female,38,27703
42762,Female,35,7457
43011,Male,29,5721
42474,Male,22,20292
43262,Female,33,32867
43199,Male,18,3384
42157,Female,48,13110
44898,Male,35,13122
43337,Male,48,4675
42360,Male,39,33787
43164,Female,18,24440
42514,Male,25,23917
44392,Male,35,3709
43328,Male,63,3942
43115,Female,29,16410
43802,Female,46,4696
43730,Female,45,29899
44225,Male,36,10397
43576,Female,37,11211
38131,Female,61,15790
36400,Male,33,14039
38916,Female,33,19859
37902,Male,46,17020
38425,Female,33,3033
38586,Male,28,4546
38722,Female,35,22017
37366,Female,46,8249
37788,Female,25,9245
38009,Female,33,34546
36140,Male,62,19108
38501,Male,34,10120
36846,Male,25,2937
37488,Male,32,9040
36580,Female,27,13454
36057,Female,31,4803
36675,Male,35,16676
36634,Male,33,32327
36686,Female,37,10033
14061,Male,21,20033
13687,Female,34,18921
13888,Male,40,3406
13341,Female,64,4232
13069,Male,20,19853
13373,Male,28,23068
14898,Male,18,9990
14670,Female,56,23389
12358,Male,18,20449
13230,Male,56,17542
14939,Female,38,34182
12728,Male,61,24643
13820,Female,38,27753
12568,Male,26,19032
14546,Female,27,9271
12560,Female,19,5699
13455,Male,48,4934
41272,Female,39,25337
40053,Male,34,16586
40881,Male,24,11833
51244,Female,48,7428
53702,Female,46,21962
52426,Male,38,5242
51573,Male,58,20583
51866,Male,63,19833
51763,Male,32,2807
52602,Female,41,10981
51810,Male,48,19210
51504,Male,29,26964
53836,Female,31,17142
53658,Female,42,14309
53598,Female,37,20073
52232,Male,27,34039
53104,Male,60,22192
51159,Male,47,7783
51855,Male,33,10314
51178,Male,32,14689
53145,Male,28,3281
53272,Female,34,18787
53484,Female,25,4232
53870,Female,30,15100
51560,Female,35,32026
53904,Male,39,5756
53538,Female,40,23853
52811,Male,22,34716
53778,Male,20,11167
51484,Female,31,11661
52075,Female,34,8499
52168,Female,35,7052
53797,Male,22,16273
53363,Female,37,14675
52347,Female,40,31513
53694,Female,55,15026
51412,Female,32,3931
52197,Female,64,17638
52460,Female,62,22327
52198,Female,27,21733
52002,Female,27,24724
52253,Male,41,18493
52890,Female,47,21082
52745,Male,43,4899
52332,Male,21,12230
52615,Female,38,25540
53543,Male,37,13584
52809,Female,39,15588
51496,Female,58,32176
51952,Female,49,7258
52841,Male,49,6667
51816,Male,35,5308
51713,Male,39,22888
52751,Female,49,3403
53146,Male,59,16508
51554,Female,40,12431
51132,Male,31,4942
51509,Male,26,17703
53955,Male,60,12220
52110,Male,34,24603
52915,Female,39,22966
51711,Male,22,3626
51960,Male,52,19187
51527,Female,30,22630
53983,Male,31,19442
53188,Male,28,15179
53813,Male,57,8955
51586,Female,28,9750
53267,Male,30,6800
51404,Male,28,6865
53552,Female,25,7459
53825,Female,32,24361
51835,Male,45,8250
52007,Female,36,24874
53529,Male,44,2161
53062,Female,20,23961
52064,Female,30,12210
51519,Female,29,9059
53926,Male,26,15286
52353,Male,53,15573
51932,Female,38,21578
53070,Female,21,7060
51650,Male,37,15914
53129,Female,27,9011
51038,Male,40,20860
52824,Female,27,4529
52878,Female,19,2096
52435,Male,27,4849
51428,Female,20,16053
53006,Male,31,18600
51668,Female,25,23978
51743,Female,26,9241
53008,Female,28,17778
51121,Female,26,34100
52124,Female,26,6430
51736,Male,29,26557
51397,Male,60,4546
52581,Female,42,3067
53135,Female,29,19093
53592,Female,20,2392
51543,Male,54,7360
29653,Female,40,7469
27667,Male,20,27197
28966,Female,62,2793
28081,Female,37,20018
27959,Female,26,22823
27775,Male,46,20364
29939,Male,23,3577
33123,Male,19,29415
34297,Male,25,17862
57389,Female,22,20273
57876,Male,48,3510
59606,Female,35,22185
59656,Female,39,4008
58187,Male,35,24225
58638,Female,28,2385
59520,Female,34,10475
58608,Female,20,18372
58943,Female,21,16895
59275,Male,20,8549
59812,Male,51,21082
59722,Female,23,18876
3967,Male,29,19556
5114,Female,22,20467
5304,Female,41,28940
5071,Male,54,17167
3440,Male,31,14590
4179,Male,31,18268
4869,Male,38,5263
3205,Female,29,24916
4801,Female,33,13390
3757,Male,20,30191
3985,Female,18,2210
5271,Female,25,19677
4190,Male,23,8254
5573,Female,40,19637
5347,Female,60,15851
4508,Male,37,2522
5298,Female,18,15334
3656,Male,24,18493
4191,Female,29,4571
26327,Male,39,17333
26813,Male,21,3626
25073,Male,47,7032
25968,Male,57,22512
25695,Male,28,22963
31663,Female,23,24694
32952,Male,60,21017
31787,Female,26,8062
31659,Male,27,21970
32981,Female,44,18861
32885,Male,41,9077
6340,Female,57,2418
8353,Female,60,13864
8167,Male,21,10498
6989,Female,42,9909
8138,Male,49,23672
7461,Male,31,9797
7670,Male,31,21947
7429,Male,31,20605
8468,Female,48,5704
6290,Female,52,28008
8789,Female,41,3275
7224,Female,60,16361
8895,Female,28,16922
8944,Male,38,2625
7810,Female,32,8371
7088,Female,31,17647
8174,Female,31,16641
7817,Male,42,24750
7837,Female,58,14520
7382,Male,63,14417
8102,Female,24,5822
8506,Male,37,5634
6134,Female,40,9323
7542,Female,36,24884
8714,Female,35,16875
7555,Female,32,16258
8697,Female,20,20749
7168,Female,47,4536
8774,Male,18,4511
6535,Female,24,21432
7175,Female,36,21845
6511,Female,37,12351
8178,Male,21,21936
6824,Male,27,16853
8898,Female,21,21273
8243,Female,35,18942
6181,Female,59,20186
6785,Female,22,34197
6706,Male,24,34683
7396,Male,41,11725
8393,Male,19,15605
6319,Female,20,3154
8650,Male,34,22594
6731,Male,28,15102
6780,Female,26,24934
6542,Female,20,18179
7525,Female,46,5143
7170,Male,32,19984
11743,Female,60,18168
10428,Female,40,31790
10744,Female,20,31978
11522,Male,31,16343
10522,Female,57,2070
10169,Male,29,8002
55765,Male,57,14016
56979,Female,20,19791
56431,Male,42,18538
54700,Female,27,14293
55841,Female,32,34716
56990,Male,31,19917
56285,Male,59,10739
54418,Female,23,12054
54663,Female,36,23428
56543,Male,36,22165
2073,Female,58,4017
623,Male,59,10734
1299,Male,44,5549
2490,Male,28,14705
2059,Male,47,9715
2300,Male,44,15650
2730,Male,28,15116
1663,Male,18,2784
1189,Female,28,21738
2982,Female,25,9229
17,Male,59,23227
16896,Female,24,3377
17724,Female,40,15293
16672,Male,30,24118
16747,Female,32,24152
23349,Female,35,13535
23233,Male,25,11154
22780,Male,19,12380
23109,Male,34,5227
50151,Female,18,10399
49114,Male,21,2058
48977,Male,18,24588
45926,Male,48,19112
46864,Female,18,7599
46621,Male,59,18786
46059,Female,44,14843
47206,Female,52,21338
20235,Male,37,18077
18095,Female,40,5554
19526,Female,48,24002
20655,Male,38,9358
18120,Female,27,18964
18168,Female,26,18443
18197,Female,18,8657
20186,Male,25,21925
19638,Male,18,16590
20263,Female,50,13095
18906,Female,32,14771
18440,Female,53,33721
19415,Male,61,12190
18024,Male,26,23601
18493,Male,18,20145
18258,Female,28,12660
18085,Male,46,28334
18701,Male,37,2200
19747,Male,30,33940
18796,Male,19,13183
19138,Female,28,5700
18211,Male,22,2270
20820,Male,27,30522
18362,Female,44,11492
20543,Female,55,9158
18156,Male,32,8428
19316,Male,37,6402
20513,Female,47,13549
19403,Female,48,8769
20736,Female,29,15906
20340,Male,59,9441
18528,Female,32,20135
42197,Male,36,2922
44259,Female,56,21904
43711,Male,32,4584
43147,Male,22,15149
44539,Male,32,28127
43681,Female,39,22479
42764,Male,18,18174
42820,Male,32,5985
42080,Female,60,12892
42174,Male,32,24762
43129,Female,50,31701
42439,Male,61,13584
43490,Male,54,11713
44587,Female,29,24963
43676,Male,23,13616
42208,Male,19,15460
42409,Male,23,6612
44957,Male,25,13872
44654,Male,29,16754
42313,Female,23,18051
43524,Female,41,22349
42904,Female,48,5800
43037,Female,23,13456
43803,Female,65,33607
43332,Male,62,21303
43162,Female,40,27420
42016,Female,49,25727
43689,Male,49,20401
42902,Male,30,23717
42962,Male,55,3435
43931,Male,46,20834
42482,Female,40,8880
42908,Male,23,19081
44150,Male,62,18359
44340,Female,22,18350
44573,Male,40,2811
36395,Female,64,7705
38035,Male,28,22118
37603,Male,25,12649
36379,Female,47,3609
36462,Male,43,32599
36401,Male,40,10481
37402,Male,48,7382
37618,Male,35,14951
36530,Female,36,27351
36085,Female,33,7222
36520,Male,22,17758
36878,Male,50,15082
37491,Male,43,20618
37187,Male,23,19910
38692,Male,27,22715
12045,Female,40,15954
14544,Female,43,2178
12393,Female,23,10679
14730,Male,27,12407
12369,Male,29,21304
14154,Female,28,2481
12304,Female,29,10743
14861,Female,30,20091
13254,Male,59,34059
14819,Female,33,12811
13939,Female,25,23809
14232,Male,35,19120
12252,Male,28,11797
40426,Male,33,18791
40839,Male,21,22163
41853,Male,18,12418
51547,Female,39,5965
52098,Male,21,22499
51919,Female,22,7324
51674,Female,22,12110
52991,Male,22,22097
52823,Male,42,7557
51955,Male,24,13826
53151,Female,31,10852
53276,Female,44,9963
51408,Male,18,6655
29405,Male,26,9285
28735,Male,64,13047
27400,Female,28,3739
27302,Male,38,5631
29251,Female,38,10105
28615,Female,22,16920
28314,Male,23,23932
29403,Female,56,9676
29424,Female,65,8003
28631,Female,43,15866
27133,Male,51,23067
29745,Female,39,19466
28721,Female,59,13723
28688,Male,34,23251
27743,Female,34,21605
28684,Male,29,13629
29734,Female,42,10618
28942,Male,25,26770
28947,Male,64,4904
28859,Female,62,11005
27244,Male,44,22825
28811,Female,40,34651
33433,Female,29,9490
35961,Female,21,22749
33920,Male,22,8021
35283,Female,29,8679
34513,Male,18,22229
35118,Male,30,20582
34525,Male,22,7072
35248,Female,42,10525
33753,Male,38,7037
33208,Female,23,3571
57993,Male,23,12160
57098,Male,19,25467
58607,Female,27,23719
58272,Female,18,32770
58746,Female,52,7489
59936,Female,31,15509
58509,Male,36,23108
57763,Female,52,10680
57139,Male,22,19360
59876,Male,50,26063
59628,Female,30,17854
57882,Female,26,22621
58015,Male,63,4968
59047,Male,37,10187
58716,Male,43,19160
58647,Female,50,18933
58771,Female,39,12854
58075,Female,32,8662
58205,Male,41,21247
58723,Female,25,4004
58751,Male,38,27508
57965,Male,41,11421
57898,Female,46,12637
58371,Male,55,8503
58615,Male,29,8720
58625,Female,18,8543
58285,Male,30,21567
57114,Female,28,7255
59791,Male,30,24264
58978,Female,22,19440
58117,Male,32,13511
58396,Male,61,11021
59739,Male,29,17439
57830,Male,30,2633
59206,Female,56,5902
59473,Male,60,12866
58887,Female,26,22711
57069,Male,21,33215
58273,Female,46,33082
57879,Male,30,21001
58019,Male,18,8976
57427,Female,20,24032
58940,Male,25,25507
59608,Female,59,10763
59577,Male,33,9580
59673,Male,32,21466
58775,Female,54,15503
57695,Female,18,2321
59169,Female,19,12007
57386,Male,50,24423
57788,Female,50,12062
59796,Female,45,19150
57556,Female,51,12388
57436,Male,51,22471
57080,Male,28,8180
58351,Male,34,3508
58870,Female,24,2552
58851,Male,18,22698
57858,Female,37,13006
57151,Female,22,23049
58931,Male,39,6823
57455,Female,52,18800
59974,Male,19,15527
59713,Female,38,11039
57392,Female,26,18575
57800,Female,49,24270
57707,Female,38,9248
58833,Male,58,22976
57395,Female,33,17231
59938,Female,25,19273
57460,Male,47,4117
58854,Female,22,11065
59230,Female,40,20221
57096,Female,30,22002
58985,Male,33,2621
57675,Male,28,12794
57769,Female,23,23094
59822,Male,33,9773
57666,Male,32,16753
59742,Male,40,3704
57094,Male,38,27423
58099,Male,35,11650
58366,Female,37,14245
58932,Male,27,8502
57217,Male,56,6469
59666,Male,33,16610
58581,Female,19,6279
58802,Female,29,10983
3450,Male,47,20606
4577,Male,19,3428
4246,Female,20,28384
3317,Female,23,23625
4681,Male,34,16214
4442,Male,25,13912
4072,Female,32,16315
4751,Female,22,26677
4266,Male,32,14582
4367,Male,40,20197
5851,Male,34,21804
4293,Female,35,7986
4742,Female,24,18313
5290,Male,23,23245
5372,Male,23,18403
4264,Male,43,8205
5632,Male,40,20954
5253,Female,33,20156
5856,Male,31,20295
3984,Female,27,14165
5364,Female,33,24616
4984,Male,32,5344
5869,Female,59,7412
5579,Male,26,16685
5487,Male,21,23386
4031,Male,57,7435
4892,Female,52,22744
4896,Female,42,10490
5310,Female,18,6588
4301,Male,42,6540
5716,Female,36,22189
4705,Female,30,19722
5768,Male,37,12344
5943,Female,59,2894
4505,Male,57,2363
4468,Female,31,4104
3288,Female,29,24697
5013,Male,24,15550
3400,Male,20,26243
5989,Female,25,7165
4673,Male,24,30920
5130,Female,26,20978
5233,Male,41,12248
5144,Male,21,18992
3451,Male,25,13944
3730,Female,38,12423
3924,Male,34,16185
4824,Female,56,10360
3189,Female,30,2641
5770,Male,36,17605
5667,Female,49,12862
3446,Male,35,6891
3965,Female,62,12396
3768,Male,27,9798
4836,Female,22,33477
3886,Female,24,3350
5367,Female,63,5633
4005,Male,39,3714
4725,Female,29,10077
3086,Female,65,2498
4942,Female,36,11312
5944,Male,24,22564
4213,Male,39,11563
3480,Male,25,19715
5895,Female,26,24457
3369,Female,22,15014
4161,Male,39,24851
4277,Male,59,12309
3327,Male,29,7618
5160,Female,24,29895
3694,Male,24,10021
3342,Male,40,19651
3129,Female,31,6330
4973,Female,40,9997
4666,Male,38,10568
4451,Female,30,16722
4028,Male,54,24484
4030,Male,26,5458
5920,Female,55,33968
3016,Male,61,21426
26607,Male,65,5659
25696,Female,56,8308
24852,Male,38,11595
26182,Female,37,16654
26061,Female,60,24850
25637,Male,48,5839
26042,Male,34,9045
25739,Female,27,24222
24804,Male,40,2231
24241,Female,38,20248
24900,Female,33,13309
26279,Female,34,5216
26335,Male,40,7836
26456,Male,20,25624
24617,Female,31,21843
25492,Male,27,22046
24208,Female,29,15884
25611,Male,47,7551
26667,Male,36,19197
26645,Female,54,24220
26468,Male,47,24738
24832,Male,59,12161
32320,Female,20,6432
31452,Female,34,10277
32916,Female,53,14276
30206,Female,59,22219
30028,Female,50,24438
32278,Female,33,6572
32036,Female,26,8994
30207,Male,55,13390
31115,Female,26,19235
7286,Male,43,3982
6723,Female,39,21451
8665,Male,31,3817
6988,Female,24,6327
7274,Male,65,24239
8945,Female,28,25640
7354,Male,39,4577
6908,Male,25,16536
8715,Male,19,10177
7512,Female,28,24191
6541,Female,60,22860
7847,Male,26,11003
8844,Male,19,8539
8199,Female,26,17385
6968,Female,34,5063
8610,Female,35,24963
7654,Female,28,18861
8652,Female,30,5954
7086,Female,22,34694
7977,Female,26,13342
8552,Male,22,4541
6920,Male,19,6394
7412,Male,25,18992
6909,Male,36,13885
6314,Female,36,23643
7459,Male,29,18223
8657,Male,19,19206
7423,Male,45,13650
6906,Female,26,2874
8607,Female,43,7691
8322,Female,30,8970
6846,Female,31,23193
8976,Female,23,4616
8800,Female,28,4681
8935,Male,21,15179
7209,Female,26,13574
8656,Male,51,18596
8124,Male,62,19238
6563,Female,39,29497
6014,Male,30,11941
6512,Male,20,15787
6485,Male,29,2947
6507,Male,61,11399
8531,Male,28,4333
7421,Male,46,8692
6584,Female,26,22112
8798,Female,49,16818
6808,Male,28,13976
7238,Male,36,28975
7014,Female,28,14660
8050,Male,54,14813
7376,Male,27,21480
8255,Female,24,19678
11652,Female,20,22168
10031,Male,47,11653
9053,Female,37,3902
10578,Male,27,11206
9169,Female,31,7915
10145,Male,27,21212
11048,Male,32,2950
9380,Female,35,8012
10457,Female,33,13654
55357,Female,40,24363
56714,Male,34,12327
56136,Male,63,28055
56912,Male,58,23634
56885,Female,20,2949
2747,Female,26,18496
1972,Female,60,3952
491,Male,50,9801
554,Female,24,20932
1650,Female,42,33786
648,Male,39,2287
1470,Female,19,16166
2376,Male,25,11924
2915,Male,19,3639
2722,Male,27,13723
1690,Male,40,3985
1944,Male,21,29099
1716,Female,33,23487
2540,Female,27,10180
2462,Female,18,9595
1984,Male,34,6470
2160,Female,50,13889
1082,Female,27,7730
1853,Female,29,21861
1046,Male,31,13981
392,Female,20,17175
2130,Male,60,8405
1006,Female,29,21383
144,Female,50,19239
2749,Male,40,3694
1818,Male,31,4798
166,Male,31,12561
1426,Female,31,20712
1971,Male,29,32939
1277,Female,43,14220
68,Female,42,12108
2826,Female,60,14231
2903,Male,39,20951
1454,Female,60,6881
1590,Female,27,32541
2653,Female,25,21839
578,Male,33,14487
1951,Male,32,16923
2445,Female,40,32527
2032,Female,21,24321
1772,Female,28,17365
859,Female,27,11277
2477,Female,19,14013
529,Female,43,20199
893,Male,48,32385
163,Female,42,2012
1103,Female,21,12800
2325,Female,22,8135
1303,Male,30,15687
140,Female,35,12570
1945,Female,41,2545
2652,Male,20,22325
906,Female,31,13502
241,Male,34,17935
2613,Female,19,10337
1077,Female,31,13369
2990,Male,24,9250
2494,Male,56,11161
1676,Female,28,7981
419,Male,42,5876
1146,Male,37,7716
2157,Female,24,11407
345,Male,27,19272
615,Female,30,18328
2624,Female,51,9033
256,Male,59,24638
1273,Male,23,16691
575,Female,26,2789
2685,Female,34,3238
1648,Male,33,12946
649,Male,38,21158
1173,Female,19,19023
932,Female,47,3292
2800,Male,43,20085
1855,Male,46,16899
389,Female,26,4843
2378,Female,37,20747
2510,Female,32,10514
2986,Male,41,27917
826,Male,28,30912
2696,Male,36,13250
1810,Male,35,14543
1505,Male,45,21038
2448,Female,33,3957
917,Male,64,33278
261,Male,19,21613
2260,Female,23,24994
2389,Male,61,2888
2966,Female,32,17322
2443,Female,62,2357
2283,Male,22,7090
17676,Female,65,22951
17289,Female,34,11221
15094,Male,19,2910
17322,Male,38,7952
17074,Male,50,9629
15458,Male,36,9130
21535,Female,36,6843
22943,Male,28,8704
22179,Male,36,13215
23900,Male,21,2248
48663,Male,27,14668
48985,Male,60,2450
46709,Female,37,5446
45285,Male,48,8451
46064,Male,30,15926
45890,Female,63,18369
18605,Male,31,30899
18457,Female,31,16572
20852,Male,35,5746
18997,Female,39,2467
19181,Male,28,21228
19962,Male,27,10669
19539,Male,25,19154
19493,Female,41,5399
20933,Female,31,18784
19102,Male,23,9420
18256,Female,25,16821
19723,Female,54,3244
20253,Female,46,4478
20625,Male,30,9016
18244,Female,24,7770
20432,Male,18,32226
20008,Male,25,4498
20072,Female,46,23944
20038,Female,35,14012
20932,Male,31,17661
18746,Female,45,17644
18308,Female,53,8795
18492,Female,23,26320
19086,Female,33,3129
19107,Female,61,4388
20875,Male,44,3011
20554,Female,35,24216
19691,Male,43,8756
19344,Male,43,14301
18220,Male,57,22529
18055,Female,31,2202
20962,Female,64,8857
19290,Female,52,19174
19500,Female,63,21541
19150,Female,23,4695
20283,Male,19,25813
19241,Female,54,24871
20063,Female,27,16339
18745,Male,39,27036
20067,Female,39,12036
19007,Female,31,17888
42236,Male,22,23918
44746,Male,18,4126
43100,Female,19,23903
43497,Male,25,13861
42479,Male,59,17752
44098,Female,38,34292
42234,Female,36,9200
42078,Male,40,7203
42500,Female,33,2480
43417,Female,23,5828
44951,Female,30,23213
42327,Male,58,4925
42765,Male,55,11037
42170,Female,29,16411
43371,Female,19,15305
42521,Male,20,7734
42342,Female,40,14719
43485,Male,57,4215
42686,Male,21,2147
42786,Female,57,2867
42504,Female,28,14201
42042,Male,40,24328
42933,Male,22,2516
43818,Male,35,23188
43348,Male,29,7778
43589,Female,36,3994
44881,Female,56,19178
42048,Female,35,11908
44842,Male,28,14694
42907,Female,24,13193
44271,Female,40,17866
43840,Male,23,15464
44248,Female,55,19403
42215,Male,52,18640
44912,Female,18,16495
43592,Male,33,21590
43603,Female,41,22606
44338,Female,29,24388
42725,Male,28,19221
42767,Female,29,16222
42321,Female,44,19787
42334,Female,28,18319
43058,Female,19,17516
37368,Male,18,16555
38986,Female,64,14087
38727,Female,59,4633
36720,Male,29,22950
38643,Female,25,12274
36944,Male,39,13401
38779,Female,20,19765
38770,Female,27,17071
38368,Male,26,11804
37876,Female,19,5367
38161,Male,23,9283
37155,Female,37,11319
38288,Male,21,16471
36911,Female,23,11552
37257,Female,33,12208
36668,Male,32,8033
36574,Male,48,12509
36122,Female,34,5526
37655,Male,35,26755
36014,Male,22,28246
36342,Female,23,18928
36258,Male,30,23676
37855,Female,45,21219
36755,Female,27,17989
37280,Male,62,18367
38095,Male,43,19021
38702,Male,19,17513
13287,Female,49,29696
14441,Female,27,8198
12722,Female,39,12749
13719,Male,61,18144
14854,Male,21,7426
14276,Male,35,15668
14708,Female,49,15391
12575,Female,26,9679
14572,Female,36,29305
40844,Female,23,4851
40253,Female,22,2847
41406,Male,39,25110
39260,Female,21,19633
40762,Female,46,9671
53453,Female,29,24377
53645,Male,37,19707
52544,Female,35,15121
52020,Male,47,11507
51775,Female,42,7469
52504,Male,28,17185
52885,Male,32,34536
51998,Male,22,22483
53254,Female,35,8884
52043,Male,19,17215
53536,Male,63,13477
52459,Female,30,12613
52116,Female,27,7232
52747,Male,19,7565
53222,Female,33,13933
51570,Female,27,6470
52585,Male,22,25602
51029,Male,38,3318
51126,Male,38,13117
52813,Female,28,9675
53514,Female,33,5101
52292,Male,30,11896
53732,Female,43,3105
52187,Male,40,2045
53468,Male,28,28788
51575,Male,45,19901
51171,Female,46,23152
51085,Male,25,21616
53548,Female,39,5645
52978,Male,33,7866
53411,Male,30,12547
53788,Male,32,7847
53976,Female,23,15847
53690,Male,55,14976
52534,Male,36,15783
53381,Male,22,9411
52240,Female,33,15862
53961,Male,28,25921
51799,Male,25,20690
51869,Male,39,7564
53699,Male,51,4791
53747,Male,38,12267
53902,Female,51,18561
52178,Male,19,19739
51188,Male,18,24331
51124,Female,40,16852
51148,Female,25,5926
53745,Female,26,14960
52851,Male,47,23601
52555,Male,31,22876
51371,Male,19,7756
51993,Male,29,17088
53707,Male,53,12452
52369,Male,57,20382
53676,Male,33,7651
51802,Male,36,4797
52295,Male,50,6964
53348,Male,45,3074
53172,Male,39,16216
51804,Male,36,13707
53621,Male,38,10040
51704,Male,46,12387
51638,Female,19,24149
53769,Male,47,13672
53811,Female,51,4396
53865,Male,23,34694
51892,Female,27,24486
52923,Female,26,4529
51147,Male,24,28236
51628,Male,47,12906
51225,Male,27,14470
51537,Female,52,17984
52988,Male,29,10387
52028,Female,59,12293
51782,Female,21,4747
52173,Female,55,23860
53261,Female,18,2521
52672,Female,23,7052
52442,Male,37,18854
52100,Female,38,16611
51248,Female,59,22491
51358,Male,39,3484
28240,Female,47,26078
27294,Male,20,32986
27418,Male,39,2777
27997,Female,38,21317
27071,Male,46,24168
35933,Male,49,13189
34557,Male,25,21347
59199,Male,65,21355
58596,Female,21,5256
58479,Male,31,19198
58575,Male,55,2959
58849,Female,30,6280
57218,Female,63,19029
58175,Female,40,14740
59147,Male,23,15168
59281,Female,28,11470
59524,Male,46,32617
57449,Female,21,18282
4384,Female,38,9212
3609,Female,19,3206
4886,Female,33,19388
3629,Male,31,3337
5179,Female,19,18523
4013,Male,61,8659
5683,Female,30,10744
5567,Male,41,16859
5557,Female,51,4331
4303,Male,61,21056
4761,Male,19,3613
4098,Male,36,17385
25001,Male,49,10975
26810,Male,25,4658
25703,Male,59,21026
24926,Male,40,15444
26756,Male,27,12732
24452,Female,62,16932
30398,Male,27,5142
31196,Female,27,3349
32228,Female,41,4029
32720,Male,18,20059
30193,Female,20,2855
8876,Male,19,5532
7743,Female,63,14360
6027,Female,25,21565
6434,Female,63,7380
6466,Female,27,12492
6794,Female,37,14580
7779,Female,50,10312
8764,Female,21,7010
6081,Male,29,20670
7203,Female,46,24261
8183,Male,61,24164
6873,Female,41,10617
7493,Female,26,9251
7939,Female,20,13699
8099,Male,60,21009
7913,Female,45,19590
7537,Female,36,16144
6227,Male,38,23801
7218,Male,26,9403
6378,Female,26,6264
6888,Male,33,20838
8233,Female,62,22619
6983,Female,36,21169
7112,Female,46,14169
8589,Female,19,21413
6665,Female,20,2050
8855,Female,58,21567
8498,Male,28,3500
6915,Male,33,14533
6955,Male,29,23239
6771,Male,58,4061
6399,Male,34,24032
8835,Male,27,29930
6488,Male,61,4782
9753,Male,21,16206
9863,Female,40,21452
9317,Male,43,21342
11444,Male,31,31423
9758,Male,19,7451
54123,Female,64,5797
54840,Male,22,6496
56709,Male,32,5706
54998,Male,40,31735
54314,Male,22,19181
55669,Female,59,15488
2556,Male,24,15024
37,Female,25,20505
285,Female,34,11017
1007,Male,21,25152
267,Male,26,14424
621,Female,20,16809
895,Female,20,3393
613,Male,33,20912
2027,Male,34,17580
1009,Female,27,8509
1140,Female,31,13798
16000,Female,26,13852
17537,Female,60,15578
17418,Male,33,31705
22094,Female,19,10595
22451,Male,29,23331
21680,Male,22,23831
21059,Female,53,9969
49856,Female,24,18366
47906,Female,39,7380
47586,Female,33,4125
47573,Female,39,7812
20418,Male,35,9391
18852,Male,20,31672
20919,Male,39,21086
19582,Male,55,23679
19982,Male,32,27473
20741,Female,36,14188
19115,Male,34,21520
20006,Male,52,6838
19289,Female,24,9479
19696,Female,23,20871
19339,Female,26,29458
20362,Male,64,3298
19384,Female,39,29412
19460,Male,33,3921
18191,Female,22,18480
18239,Male,23,7715
18003,Female,31,32237
18454,Male,36,20621
20051,Female,22,14069
18623,Male,34,13583
19850,Female,36,5343
18896,Female,38,16077
19230,Female,19,19246
18518,Male,57,12733
42992,Male,29,19746
43256,Female,27,2239
44176,Male,24,26234
43402,Male,51,7682
42623,Female,44,19186
42589,Female,26,9242
42109,Male,18,18572
43269,Female,34,24745
44232,Female,22,21678
43865,Female,28,14771
44341,Female,25,14390
44482,Male,51,21708
42818,Female,22,21728
44972,Male,25,9156
44631,Male,39,19722
42300,Male,58,22936
44783,Female,36,16874
42052,Female,40,24321
43974,Female,32,2412
42751,Female,48,21041
42547,Male,29,6948
42246,Male,37,22041
42564,Male,31,19529
43232,Female,21,5511
44139,Female,33,10390
44075,Female,24,17867
42410,Male,47,24721
43740,Male,23,25754
42026,Female,21,9090
44756,Male,28,10099
44557,Female,62,6076
42685,Female,30,23985
42120,Male,20,17207
42202,Female,23,6925
44730,Male,23,24641
44007,Female,62,4703
43436,Female,62,12424
43060,Female,29,19568
42885,Male,31,4634
42969,Male,52,31716
37708,Female,50,20439
36458,Male,57,19571
36046,Male,65,3369
37401,Female,30,16427
37832,Male,36,20465
36324,Female,29,23984
36677,Female,40,30978
38875,Male,22,11520
38276,Female,18,22324
13180,Female,29,25468
12550,Female,44,15923
13804,Male,54,3718
12120,Female,19,5315
